@W: FA279 |Inconsistent Quartus device library version: Verilog/VHDL compiled using quartus_prime223 device library, but clearbox version is quartus_prime221.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[62].havereset_q[62] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[61].havereset_q[61] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[60].havereset_q[60] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[59].havereset_q[59] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[58].havereset_q[58] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[57].havereset_q[57] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[56].havereset_q[56] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[55].havereset_q[55] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[54].havereset_q[54] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[53].havereset_q[53] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[52].havereset_q[52] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[51].havereset_q[51] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[50].havereset_q[50] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[49].havereset_q[49] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[48].havereset_q[48] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[47].havereset_q[47] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[46].havereset_q[46] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[45].havereset_q[45] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[44].havereset_q[44] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[43].havereset_q[43] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[42].havereset_q[42] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[41].havereset_q[41] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[40].havereset_q[40] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[39].havereset_q[39] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[38].havereset_q[38] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[37].havereset_q[37] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[36].havereset_q[36] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[35].havereset_q[35] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[34].havereset_q[34] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[33].havereset_q[33] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[32].havereset_q[32] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[31].havereset_q[31] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[30].havereset_q[30] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[29].havereset_q[29] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[28].havereset_q[28] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[27].havereset_q[27] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[26].havereset_q[26] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[25].havereset_q[25] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[24].havereset_q[24] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[23].havereset_q[23] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[22].havereset_q[22] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[21].havereset_q[21] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[20].havereset_q[20] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[19].havereset_q[19] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[18].havereset_q[18] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[17].havereset_q[17] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[16].havereset_q[16] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
